tripid,trippoststratweight,trippoststratweight_GROUP_1,trippoststratweight_GROUP_2,trippoststratweight_GROUP_3,trippoststratweight_GROUP_4,trippoststratweight_GROUP_5,trippoststratweight_GROUP_6,trippoststratweight_GROUP_7,trippoststratweight_GROUP_8,trippoststratweight_GROUP_9,trippoststratweight_GROUP_10
Y24H5990304P01T03,900.1615996,983.803788212,917.952540233,807.758336564,1438.839058774,676.117150993,942.83233413,1330.827747637,1145.569381423,0.0,991.79321638
Y24H5990304P01T04,900.1615996,983.803788212,917.952540233,807.758336564,1438.839058774,676.117150993,942.83233413,1330.827747637,1145.569381423,0.0,991.79321638
Y24H5990304P01T05,900.1615996,983.803788212,917.952540233,807.758336564,1438.839058774,676.117150993,942.83233413,1330.827747637,1145.569381423,0.0,991.79321638
Y24H5990304P02T01,480.784293239,497.281828549,490.482866035,463.898183154,667.882702646,375.823577197,513.331119366,821.797064797,545.833318803,0.0,585.482474928
Y24H5990304P02T02,480.784293239,497.281828549,490.482866035,463.898183154,667.882702646,375.823577197,513.331119366,821.797064797,545.833318803,0.0,585.482474928
Y24H5990304P02T03,480.784293239,497.281828549,490.482866035,463.898183154,667.882702646,375.823577197,513.331119366,821.797064797,545.833318803,0.0,585.482474928
Y24H5990304P02T04,480.784293239,497.281828549,490.482866035,463.898183154,667.882702646,375.823577197,513.331119366,821.797064797,545.833318803,0.0,585.482474928
Y24H5990304P02T05,480.784293239,497.281828549,490.482866035,463.898183154,667.882702646,375.823577197,513.331119366,821.797064797,545.833318803,0.0,585.482474928
Y24H5990304P02T06,480.784293239,497.281828549,490.482866035,463.898183154,667.882702646,375.823577197,513.331119366,821.797064797,545.833318803,0.0,585.482474928
Y24H5990304P02T07,480.784293239,497.281828549,490.482866035,463.898183154,667.882702646,375.823577197,513.331119366,821.797064797,545.833318803,0.0,585.482474928
Y24H5990304P02T08,480.784293239,497.281828549,490.482866035,463.898183154,667.882702646,375.823577197,513.331119366,821.797064797,545.833318803,0.0,585.482474928
Y24H5990304P03T01,1116.802822855,1195.215104809,1135.111648347,1167.654685411,1700.328298533,919.658050182,1062.692998607,1328.483403704,1640.405495661,0.0,1274.235978345
Y24H5990304P03T02,1116.802822855,1195.215104809,1135.111648347,1167.654685411,1700.328298533,919.658050182,1062.692998607,1328.483403704,1640.405495661,0.0,1274.235978345
Y24H5990305P01T01,268.821835048,301.354632964,273.222032577,200.632710025,274.840919189,286.289241883,262.944649983,320.783763925,314.756215831,0.0,419.080271389
Y24H5990305P01T02,268.821835048,301.354632964,273.222032577,200.632710025,274.840919189,286.289241883,262.944649983,320.783763925,314.756215831,0.0,419.080271389
Y24H5990308P01T01,430.737592472,384.109462306,425.462454172,482.284502462,508.588303101,381.018432178,456.893528838,632.570769782,585.773264537,0.0,560.049747639
Y24H5990308P01T02,430.737592472,384.109462306,425.462454172,482.284502462,508.588303101,381.018432178,456.893528838,632.570769782,585.773264537,0.0,560.049747639
Y24H5990308P01T03,430.737592472,384.109462306,425.462454172,482.284502462,508.588303101,381.018432178,456.893528838,632.570769782,585.773264537,0.0,560.049747639
Y24H5990308P01T04,430.737592472,384.109462306,425.462454172,482.284502462,508.588303101,381.018432178,456.893528838,632.570769782,585.773264537,0.0,560.049747639
Y24H5990308P01T05,430.737592472,384.109462306,425.462454172,482.284502462,508.588303101,381.018432178,456.893528838,632.570769782,585.773264537,0.0,560.049747639
Y24H5990308P02T01,293.869740295,254.178830223,285.814232028,267.340570829,377.361412119,286.584781769,308.535733478,454.88760466,368.505915213,0.0,332.545849383
Y24H5990308P02T02,293.869740295,254.178830223,285.814232028,267.340570829,377.361412119,286.584781769,308.535733478,454.88760466,368.505915213,0.0,332.545849383
Y24H5990308P02T03,293.869740295,254.178830223,285.814232028,267.340570829,377.361412119,286.584781769,308.535733478,454.88760466,368.505915213,0.0,332.545849383
Y24H5990308P02T04,293.869740295,254.178830223,285.814232028,267.340570829,377.361412119,286.584781769,308.535733478,454.88760466,368.505915213,0.0,332.545849383
Y24H5990309P01T01,333.268356664,339.387665139,323.64582063,271.110685586,331.008107562,330.189398457,328.153239088,392.902327963,474.14581442,0.0,580.660905055
Y24H5990309P01T02,333.268356664,339.387665139,323.64582063,271.110685586,331.008107562,330.189398457,328.153239088,392.902327963,474.14581442,0.0,580.660905055
Y24H5990309P01T03,333.268356664,339.387665139,323.64582063,271.110685586,331.008107562,330.189398457,328.153239088,392.902327963,474.14581442,0.0,580.660905055
Y24H5990309P01T04,333.268356664,339.387665139,323.64582063,271.110685586,331.008107562,330.189398457,328.153239088,392.902327963,474.14581442,0.0,580.660905055
Y24H5990311P01T01,495.435887801,421.367239077,500.840942739,574.144820603,594.437585032,495.003716652,517.004411921,774.099259038,573.045101125,0.0,654.831134937
Y24H5990311P01T02,495.435887801,421.367239077,500.840942739,574.144820603,594.437585032,495.003716652,517.004411921,774.099259038,573.045101125,0.0,654.831134937
Y24H5990311P01T03,495.435887801,421.367239077,500.840942739,574.144820603,594.437585032,495.003716652,517.004411921,774.099259038,573.045101125,0.0,654.831134937
Y24H5990311P01T04,495.435887801,421.367239077,500.840942739,574.144820603,594.437585032,495.003716652,517.004411921,774.099259038,573.045101125,0.0,654.831134937
Y24H5990311P01T05,495.435887801,421.367239077,500.840942739,574.144820603,594.437585032,495.003716652,517.004411921,774.099259038,573.045101125,0.0,654.831134937
Y24H5990311P01T06,495.435887801,421.367239077,500.840942739,574.144820603,594.437585032,495.003716652,517.004411921,774.099259038,573.045101125,0.0,654.831134937
Y24H5990311P01T07,495.435887801,421.367239077,500.840942739,574.144820603,594.437585032,495.003716652,517.004411921,774.099259038,573.045101125,0.0,654.831134937
Y24H5990311P01T08,495.435887801,421.367239077,500.840942739,574.144820603,594.437585032,495.003716652,517.004411921,774.099259038,573.045101125,0.0,654.831134937
Y24H5990311P01T09,495.435887801,421.367239077,500.840942739,574.144820603,594.437585032,495.003716652,517.004411921,774.099259038,573.045101125,0.0,654.831134937
Y24H5990311P01T10,495.435887801,421.367239077,500.840942739,574.144820603,594.437585032,495.003716652,517.004411921,774.099259038,573.045101125,0.0,654.831134937
Y24H5990311P01T11,495.435887801,421.367239077,500.840942739,574.144820603,594.437585032,495.003716652,517.004411921,774.099259038,573.045101125,0.0,654.831134937
Y24H5990311P01T12,495.435887801,421.367239077,500.840942739,574.144820603,594.437585032,495.003716652,517.004411921,774.099259038,573.045101125,0.0,654.831134937
Y24H5990311P02T01,375.607340119,378.489775192,382.0504289,386.132912194,397.808399277,359.904912276,377.827158692,551.87777296,503.803037894,0.0,551.510812
Y24H5990311P02T02,375.607340119,378.489775192,382.0504289,386.132912194,397.808399277,359.904912276,377.827158692,551.87777296,503.803037894,0.0,551.510812
Y24H5990311P02T03,375.607340119,378.489775192,382.0504289,386.132912194,397.808399277,359.904912276,377.827158692,551.87777296,503.803037894,0.0,551.510812
Y24H5990311P02T04,375.607340119,378.489775192,382.0504289,386.132912194,397.808399277,359.904912276,377.827158692,551.87777296,503.803037894,0.0,551.510812
Y24H5990311P02T05,375.607340119,378.489775192,382.0504289,386.132912194,397.808399277,359.904912276,377.827158692,551.87777296,503.803037894,0.0,551.510812
Y24H5990311P02T06,375.607340119,378.489775192,382.0504289,386.132912194,397.808399277,359.904912276,377.827158692,551.87777296,503.803037894,0.0,551.510812
Y24H5990311P02T07,375.607340119,378.489775192,382.0504289,386.132912194,397.808399277,359.904912276,377.827158692,551.87777296,503.803037894,0.0,551.510812
Y24H5990311P02T08,375.607340119,378.489775192,382.0504289,386.132912194,397.808399277,359.904912276,377.827158692,551.87777296,503.803037894,0.0,551.510812
Y24H5990311P03T01,246.028342546,247.156478374,249.912210735,232.359584054,291.393401542,239.400829287,239.062298327,353.324591626,294.934040816,0.0,333.323937157
Y24H5990311P03T02,246.028342546,247.156478374,249.912210735,232.359584054,291.393401542,239.400829287,239.062298327,353.324591626,294.934040816,0.0,333.323937157
Y24H5990311P03T03,246.028342546,247.156478374,249.912210735,232.359584054,291.393401542,239.400829287,239.062298327,353.324591626,294.934040816,0.0,333.323937157
Y24H5990311P03T04,246.028342546,247.156478374,249.912210735,232.359584054,291.393401542,239.400829287,239.062298327,353.324591626,294.934040816,0.0,333.323937157
Y24H5990311P03T05,246.028342546,247.156478374,249.912210735,232.359584054,291.393401542,239.400829287,239.062298327,353.324591626,294.934040816,0.0,333.323937157
Y24H5990311P04T01,246.028342546,247.156478374,249.912210735,232.359584054,291.393401542,239.400829287,239.062298327,353.324591626,294.934040816,0.0,333.323937157
Y24H5990311P04T02,246.028342546,247.156478374,249.912210735,232.359584054,291.393401542,239.400829287,239.062298327,353.324591626,294.934040816,0.0,333.323937157
Y24H5990311P04T03,246.028342546,247.156478374,249.912210735,232.359584054,291.393401542,239.400829287,239.062298327,353.324591626,294.934040816,0.0,333.323937157
Y24H5990311P04T04,246.028342546,247.156478374,249.912210735,232.359584054,291.393401542,239.400829287,239.062298327,353.324591626,294.934040816,0.0,333.323937157
Y24H5990311P04T05,246.028342546,247.156478374,249.912210735,232.359584054,291.393401542,239.400829287,239.062298327,353.324591626,294.934040816,0.0,333.323937157
Y24H5990311P04T06,246.028342546,247.156478374,249.912210735,232.359584054,291.393401542,239.400829287,239.062298327,353.324591626,294.934040816,0.0,333.323937157
Y24H5990311P04T07,246.028342546,247.156478374,249.912210735,232.359584054,291.393401542,239.400829287,239.062298327,353.324591626,294.934040816,0.0,333.323937157
Y24H5990312P01T01,390.97884619,390.218190039,394.782367876,333.754508455,435.265749334,477.199554894,397.025142399,590.916570518,385.63219215,0.0,485.911659087
Y24H5990312P01T02,390.97884619,390.218190039,394.782367876,333.754508455,435.265749334,477.199554894,397.025142399,590.916570518,385.63219215,0.0,485.911659087
Y24H5990312P01T03,390.97884619,390.218190039,394.782367876,333.754508455,435.265749334,477.199554894,397.025142399,590.916570518,385.63219215,0.0,485.911659087
Y24H5990312P01T04,390.97884619,390.218190039,394.782367876,333.754508455,435.265749334,477.199554894,397.025142399,590.916570518,385.63219215,0.0,485.911659087
Y24H5990312P02T01,258.157137672,242.728592538,261.215546631,227.806205521,322.006512143,276.914353045,270.103727223,360.251887586,252.72418202,0.0,307.457410823
Y24H5990313P01T01,240.421530416,240.053734807,242.081711914,211.858705133,319.437696735,217.002247124,239.336468584,433.020483599,251.630022008,0.0,290.133313474
Y24H5990313P01T02,240.421530416,240.053734807,242.081711914,211.858705133,319.437696735,217.002247124,239.336468584,433.020483599,251.630022008,0.0,290.133313474
Y24H5990313P01T03,240.421530416,240.053734807,242.081711914,211.858705133,319.437696735,217.002247124,239.336468584,433.020483599,251.630022008,0.0,290.133313474
Y24H5990313P01T04,240.421530416,240.053734807,242.081711914,211.858705133,319.437696735,217.002247124,239.336468584,433.020483599,251.630022008,0.0,290.133313474
Y24H5990313P02T01,466.796964689,484.993662649,463.40648606,438.179755689,585.197931317,393.742613561,461.170377251,723.685448418,546.847438159,0.0,636.006104749
Y24H5990313P02T02,466.796964689,484.993662649,463.40648606,438.179755689,585.197931317,393.742613561,461.170377251,723.685448418,546.847438159,0.0,636.006104749
Y24H5990313P02T03,466.796964689,484.993662649,463.40648606,438.179755689,585.197931317,393.742613561,461.170377251,723.685448418,546.847438159,0.0,636.006104749
Y24H5990313P02T04,466.796964689,484.993662649,463.40648606,438.179755689,585.197931317,393.742613561,461.170377251,723.685448418,546.847438159,0.0,636.006104749
Y24H5990314P01T01,418.474799227,463.064688461,419.96046442,363.15187562,404.810441306,405.169829957,402.95696055,525.796032347,536.165209474,0.0,737.566199988
Y24H5990314P01T02,418.474799227,463.064688461,419.96046442,363.15187562,404.810441306,405.169829957,402.95696055,525.796032347,536.165209474,0.0,737.566199988
Y24H5990314P01T03,418.474799227,463.064688461,419.96046442,363.15187562,404.810441306,405.169829957,402.95696055,525.796032347,536.165209474,0.0,737.566199988
Y24H5990314P01T04,418.474799227,463.064688461,419.96046442,363.15187562,404.810441306,405.169829957,402.95696055,525.796032347,536.165209474,0.0,737.566199988
Y24H5990315P01T01,549.995410724,489.767828723,545.51485431,580.70961402,528.373468548,518.973661537,588.441147729,1678.500514549,594.275282018,0.0,562.559999556
Y24H5990315P01T02,549.995410724,489.767828723,545.51485431,580.70961402,528.373468548,518.973661537,588.441147729,1678.500514549,594.275282018,0.0,562.559999556
Y24H5990315P02T01,572.116597225,526.799053076,566.575575848,675.754680729,556.139034362,496.469532186,593.360328831,1670.944137459,656.31808556,0.0,674.964159829
Y24H5990315P02T02,572.116597225,526.799053076,566.575575848,675.754680729,556.139034362,496.469532186,593.360328831,1670.944137459,656.31808556,0.0,674.964159829
Y24H5990315P02T03,572.116597225,526.799053076,566.575575848,675.754680729,556.139034362,496.469532186,593.360328831,1670.944137459,656.31808556,0.0,674.964159829
Y24H5990315P02T04,572.116597225,526.799053076,566.575575848,675.754680729,556.139034362,496.469532186,593.360328831,1670.944137459,656.31808556,0.0,674.964159829
Y24H5990315P03T01,542.969114962,442.000956178,535.594731278,528.516147847,596.183094114,553.30149393,555.14726596,1502.305669502,759.910439428,0.0,668.842998062
Y24H5990315P03T02,542.969114962,442.000956178,535.594731278,528.516147847,596.183094114,553.30149393,555.14726596,1502.305669502,759.910439428,0.0,668.842998062
Y24H5990315P03T03,542.969114962,442.000956178,535.594731278,528.516147847,596.183094114,553.30149393,555.14726596,1502.305669502,759.910439428,0.0,668.842998062
Y24H5990315P03T04,542.969114962,442.000956178,535.594731278,528.516147847,596.183094114,553.30149393,555.14726596,1502.305669502,759.910439428,0.0,668.842998062
Y24H5990315P03T05,542.969114962,442.000956178,535.594731278,528.516147847,596.183094114,553.30149393,555.14726596,1502.305669502,759.910439428,0.0,668.842998062
Y24H5990315P04T01,343.726247973,313.216198227,339.570611234,260.716254105,347.780365179,368.85747392,330.972126478,940.814386442,448.598071317,0.0,469.261298812
Y24H5990315P04T02,343.726247973,313.216198227,339.570611234,260.716254105,347.780365179,368.85747392,330.972126478,940.814386442,448.598071317,0.0,469.261298812
Y24H5990315P05T01,1366.621080394,1209.35896467,1335.427610945,1866.454144121,1144.536166404,1465.000146139,1235.949344456,3261.118255795,2142.428757107,0.0,1378.941817361
Y24H5990315P05T02,1366.621080394,1209.35896467,1335.427610945,1866.454144121,1144.536166404,1465.000146139,1235.949344456,3261.118255795,2142.428757107,0.0,1378.941817361
Y24H5990317P01T01,596.081381376,595.438777186,589.575532785,597.70561681,637.94491154,625.077053154,648.52597811,834.484311141,705.533268347,0.0,784.269827773
Y24H5990317P01T02,596.081381376,595.438777186,589.575532785,597.70561681,637.94491154,625.077053154,648.52597811,834.484311141,705.533268347,0.0,784.269827773
Y24H5990317P01T03,596.081381376,595.438777186,589.575532785,597.70561681,637.94491154,625.077053154,648.52597811,834.484311141,705.533268347,0.0,784.269827773
Y24H5990317P01T04,596.081381376,595.438777186,589.575532785,597.70561681,637.94491154,625.077053154,648.52597811,834.484311141,705.533268347,0.0,784.269827773
Y24H5990317P01T05,596.081381376,595.438777186,589.575532785,597.70561681,637.94491154,625.077053154,648.52597811,834.484311141,705.533268347,0.0,784.269827773
Y24H5990318P01T01,573.133982097,586.754568457,582.068012569,662.987960978,628.620648647,530.537743059,579.394926577,763.732536432,692.888535276,0.0,801.246447729
Y24H5990318P01T02,573.133982097,586.754568457,582.068012569,662.987960978,628.620648647,530.537743059,579.394926577,763.732536432,692.888535276,0.0,801.246447729
Y24H5990318P01T03,573.133982097,586.754568457,582.068012569,662.987960978,628.620648647,530.537743059,579.394926577,763.732536432,692.888535276,0.0,801.246447729
Y24H5990318P01T04,573.133982097,586.754568457,582.068012569,662.987960978,628.620648647,530.537743059,579.394926577,763.732536432,692.888535276,0.0,801.246447729
